Waktu,Harga,Volume
2026-08-18 09:00,1185.0,2515700
2026-08-18 09:05,1185.0,2515700
2026-08-18 09:10,1185.0,2515700
2026-08-18 09:15,1185.0,2515700
2026-08-18 09:25,1185.0,2515700
2026-08-18 09:20,1185.0,2515700
2026-08-18 09:35,1185.0,2515700
2026-08-18 09:30,1185.0,2515700
2026-08-18 09:40,1185.0,2515700
2026-08-18 09:45,1185.0,2515700
2026-08-18 09:55,1185.0,2515700
2026-08-18 09:50,1185.0,2515700
2026-08-18 10:05,1185.0,2515700
2026-08-18 10:00,1185.0,2515700
2026-08-18 10:15,1185.0,138000
2026-08-18 10:10,1185.0,145200
