Waktu,Harga,Volume
2026-08-18 09:00,3070.0,10647900
2026-08-18 09:05,3070.0,10647900
2026-08-18 09:10,3070.0,10647900
2026-08-18 09:15,3070.0,10647900
2026-08-18 09:25,3070.0,10647900
2026-08-18 09:20,3070.0,10647900
2026-08-18 09:35,3070.0,10647900
2026-08-18 09:30,3070.0,10647900
2026-08-18 09:40,3070.0,10647900
2026-08-18 09:45,3070.0,10647900
2026-08-18 09:55,3070.0,10647900
2026-08-18 09:50,3070.0,10647900
2026-08-18 10:05,3070.0,10647900
2026-08-18 10:00,3070.0,10647900
2026-08-18 10:15,3050.0,1276000
2026-08-18 10:10,3050.0,1344800
2026-08-18 10:20,3060.0,1987800
2026-08-18 10:25,3060.0,1851900
2026-08-18 10:35,3080.0,2650700
2026-08-18 10:30,3090.0,2634000
2026-08-18 10:40,3080.0,2719100
2026-08-18 10:45,3080.0,2716300
2026-08-18 10:55,3070.0,2877500
