Waktu,Harga,Volume
2026-08-20 09:00,1095.0,7315800
2026-08-20 09:05,1095.0,7315800
2026-08-20 09:10,1095.0,7315800
2026-08-20 09:15,1095.0,7315800
2026-08-20 09:25,1095.0,7315800
2026-08-20 09:20,1095.0,7315800
2026-08-20 09:35,1095.0,7315800
2026-08-20 09:30,1095.0,7315800
2026-08-20 09:45,1095.0,7315800
2026-08-20 09:40,1095.0,7315800
2026-08-20 09:55,1095.0,7315800
2026-08-20 09:50,1095.0,7315800
2026-08-20 10:05,1095.0,7315800
2026-08-20 10:00,1095.0,7315800
2026-08-20 10:15,1100.0,615400
2026-08-20 10:10,1100.0,698300
2026-08-20 10:25,1105.0,1739300
2026-08-20 10:20,1110.0,1746500
2026-08-20 10:35,1105.0,2429500
2026-08-20 10:30,1105.0,2455800
2026-08-20 10:45,1110.0,2576800
2026-08-20 10:40,1110.0,2576800
2026-08-20 10:55,1110.0,3095900
2026-08-20 10:50,1115.0,3348700
2026-08-20 11:05,1110.0,3382600
2026-08-20 11:00,1110.0,3382600
2026-08-20 11:15,1105.0,3442500
2026-08-20 11:10,1105.0,3442500
2026-08-20 11:25,1115.0,3459400
2026-08-20 11:20,1115.0,3459400
2026-08-20 11:35,1110.0,3501900
2026-08-20 11:30,1110.0,3588900
2026-08-20 11:45,1115.0,3690200
2026-08-20 11:40,1110.0,3687200
2026-08-20 11:55,1120.0,4404500
2026-08-20 11:50,1120.0,4516400
2026-08-20 12:05,1130.0,5167200
2026-08-20 12:00,1130.0,5171000
2026-08-20 12:10,1125.0,5579000
2026-08-20 12:15,1125.0,5583000
2026-08-20 12:25,1125.0,5877800
2026-08-20 12:20,1125.0,5877800
2026-08-20 12:35,1130.0,5890300
2026-08-20 12:30,1130.0,5890300
2026-08-20 12:45,1125.0,5966400
2026-08-20 12:40,1125.0,5968100
2026-08-20 12:55,1130.0,6032200
2026-08-20 12:50,1135.0,6032500
2026-08-20 13:00,1130.0,6090700
2026-08-20 13:05,1135.0,6077000
2026-08-20 13:15,1130.0,6094900
2026-08-20 13:10,1130.0,6094900
2026-08-20 13:25,1130.0,6094700
2026-08-20 13:20,1130.0,6094700
2026-08-20 13:30,1130.0,6094700
2026-08-20 13:35,1130.0,6094700
2026-08-20 13:45,1130.0,6094700
2026-08-20 13:40,1130.0,6094700
2026-08-20 13:55,1130.0,6094700
2026-08-20 13:50,1130.0,6094700
2026-08-20 14:05,1130.0,6094700
2026-08-20 14:00,1130.0,6094700
2026-08-20 14:15,1130.0,6094700
2026-08-20 14:10,1130.0,6094700
2026-08-20 14:20,1130.0,6094700
