Waktu,Harga,Volume
2026-08-19 09:00,1100.0,2135500
2026-08-19 09:05,1100.0,2135500
2026-08-19 09:15,1100.0,2135500
2026-08-19 09:10,1100.0,2135500
2026-08-19 09:25,1100.0,2135500
2026-08-19 09:20,1100.0,2135500
2026-08-19 09:35,1100.0,2135500
2026-08-19 09:30,1100.0,2135500
2026-08-19 09:45,1100.0,2135500
2026-08-19 09:40,1100.0,2135500
2026-08-19 09:55,1100.0,2135500
2026-08-19 09:50,1100.0,2135500
2026-08-19 10:05,1100.0,2135500
2026-08-19 10:00,1100.0,2135500
2026-08-19 10:15,1125.0,28000
2026-08-19 10:10,1125.0,28000
2026-08-19 10:25,1100.0,41900
2026-08-19 10:20,1100.0,41900
2026-08-19 10:35,1100.0,42200
2026-08-19 10:30,1100.0,42200
2026-08-19 10:45,1085.0,43600
2026-08-19 10:40,1085.0,44900
2026-08-19 10:55,1085.0,46400
2026-08-19 10:50,1085.0,46400
2026-08-19 11:05,1085.0,48300
2026-08-19 11:00,1085.0,48600
2026-08-19 11:15,1115.0,55500
2026-08-19 11:10,1110.0,61100
2026-08-19 11:25,1105.0,59000
2026-08-19 11:20,1105.0,63200
2026-08-19 11:35,1085.0,62700
2026-08-19 11:30,1085.0,62600
