Waktu,Harga,Volume
2026-08-18 09:00,3550.0,6200
2026-08-18 09:05,3550.0,6200
2026-08-18 09:10,3550.0,6200
2026-08-18 09:15,3550.0,6200
2026-08-18 09:25,3550.0,6200
2026-08-18 09:20,3550.0,6200
2026-08-18 09:35,3550.0,6200
2026-08-18 09:30,3550.0,6200
2026-08-18 09:40,3550.0,6200
2026-08-18 09:45,3550.0,6200
2026-08-18 09:55,3550.0,6200
2026-08-18 09:50,3550.0,6200
2026-08-18 10:05,3550.0,6200
2026-08-18 10:00,3550.0,6200
2026-08-18 10:15,3550.0,6200
2026-08-18 10:10,3550.0,6200
2026-08-18 10:20,3550.0,6200
2026-08-18 10:25,3550.0,6200
2026-08-18 10:35,3550.0,6200
2026-08-18 10:30,3550.0,6200
2026-08-18 10:40,3550.0,6200
2026-08-18 10:45,3550.0,6200
2026-08-18 10:55,3550.0,6200
2026-08-18 10:50,3550.0,6200
2026-08-18 11:05,3550.0,500
2026-08-18 11:00,3550.0,500
2026-08-18 11:15,3550.0,300
2026-08-18 11:10,3550.0,300
2026-08-18 11:25,3550.0,300
2026-08-18 11:20,3550.0,300
2026-08-18 11:35,3550.0,300
2026-08-18 11:30,3550.0,300
2026-08-18 11:45,3550.0,300
2026-08-18 11:40,3550.0,300
2026-08-18 11:55,3550.0,300
2026-08-18 11:50,3550.0,300
2026-08-18 12:05,3450.0,1300
2026-08-18 12:00,3450.0,1300
2026-08-18 12:15,3450.0,800
2026-08-18 12:10,3450.0,800
2026-08-18 12:25,3450.0,800
