Waktu,Harga,Volume
2026-08-19 09:00,109.0,0
2026-08-19 09:05,109.0,0
2026-08-19 09:15,109.0,0
2026-08-19 09:10,109.0,0
2026-08-19 09:25,109.0,0
2026-08-19 09:20,109.0,0
2026-08-19 09:35,109.0,0
2026-08-19 09:30,109.0,0
2026-08-19 09:45,109.0,0
2026-08-19 09:40,109.0,0
2026-08-19 09:55,109.0,0
2026-08-19 09:50,109.0,0
2026-08-19 10:05,109.0,0
2026-08-19 10:00,109.0,0
2026-08-19 10:15,109.0,0
2026-08-19 10:10,109.0,0
2026-08-19 10:25,109.0,0
2026-08-19 10:20,109.0,0
2026-08-19 10:35,109.0,0
2026-08-19 10:30,109.0,0
2026-08-19 10:45,109.0,0
2026-08-19 10:40,109.0,0
2026-08-19 10:55,109.0,0
2026-08-19 10:50,109.0,0
2026-08-19 11:05,109.0,0
2026-08-19 11:00,109.0,0
2026-08-19 11:15,109.0,0
